"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","claim_created_at","claim_name_in_native_language","claim_company_website","claim_company_phone","claim_point_of_contact","claim_point_of_contact_email","claim_office_name","claim_office_address","claim_office_country_code","claim_office_phone_number","claim_description","claim_certifications_standards_regulations","claim_affiliations","claim_minimum_order_quantity","claim_average_lead_time","claim_female_workers_percentage","claim_industry_sectors","claim_location_types","claim_other_location_type","claim_product_types","claim_processing_types","claim_parent_company","claim_number_of_workers","claim_opening_date","claim_closing_date","claim_estimated_annual_throughput_kg_year","claim_energy_coal_j","claim_energy_natural_gas_j","claim_energy_diesel_j","claim_energy_kerosene_j","claim_energy_biomass_j","claim_energy_charcoal_j","claim_energy_animal_waste_j","claim_energy_electricity_mwh","claim_energy_other_j","is_closed","accord_inspections_and_remediation_program.rsc_presence","accord_inspections_and_remediation_program.first_inspection_date","amfori_compliance_status.bsci_audit.expiration_date","amfori_compliance_status.bsci_audit.submission_date","amfori_compliance_status.bepi_audit.expiration_date","amfori_compliance_status.bepi_audit.submission_date","amfori_compliance_status.environmental_risk_assessment.completion_date","amfori_compliance_status.environmental_risk_assessment.expiration_date","climate_trace_emissions.estimated_emissions","climate_trace_emissions.estimated_annual_throughput","climate_trace_emissions.emissions_model","estimated_emissions","labor_solutions_grievance_mechanism.wovo_active","labor_solutions_grievance_mechanism.wovo_active_date","labor_solutions_grievance_mechanism.thematic_coverage","labor_solutions_grievance_mechanism.mechanism_type_ownership","labor_solutions_grievance_mechanism.access_modality","labor_solutions_grievance_mechanism.coverage","rsc_grievance_mechanism.status","rsc_grievance_mechanism.thematic_coverage","rsc_grievance_mechanism.mechanism_type_ownership","rsc_grievance_mechanism.access_modality","rsc_grievance_mechanism.coverage","slcp_assessment.most_recent_assessment_status","slcp_assessment.most_recent_assessment_date","slcp_assessment.assessment_platform","slcp_assessment.verifier_body","slcp_assessment.slcp_facility_id","ulula_grievance_mechanism.status","ulula_grievance_mechanism.start_date","ulula_grievance_mechanism.end_date","ulula_grievance_mechanism.thematic_coverage","ulula_grievance_mechanism.mechanism_type_ownership","ulula_grievance_mechanism.access_modality","ulula_grievance_mechanism.coverage","worldly_assessment_data.fem_assessment.last_date","worldly_assessment_data.fem_assessment.reporting_year","worldly_assessment_data.fem_assessment.verification_status","wrap_certification.certification_status","wrap_certification.issue_date","wrap_certification.expiration_date","mit_living_wage.county_link","mit_living_wage.county_link_text","wage_indicator.living_wage_link_national","wage_indicator.living_wage_link_national_text","wage_indicator.minimum_wage_link_english","wage_indicator.minimum_wage_link_english_text","wage_indicator.minimum_wage_link_national","wage_indicator.minimum_wage_link_national_text"
"RO2021056BPCQ0N","2021-02-25","HANES GLOBAL SUPPLY CHAIN ROMANIA Zalau-ROMANIA","Mihai Viteazu Nr. 91 B, 450126","RO","Romania",46.5405653,23.756132,"Apparel","Worldly|An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://salariulmeu.org/romania/salariu/salarii-pentru-un-trai-decent","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/romania","View Minimum Wage in English","https://wageindicator.org/ro-ro/munca-in-romania/salariu-minim","View Minimum Wage in national language"
"SE2020191DRX1MY","2020-07-09","Elis Design & Supply Chain Centre AB","Exportgatan 26, Hisings Backa","SE","Sweden",57.742401,11.9936054,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|Better Cotton (Better Cotton Initiative May 2021)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://lonecheck.se/loene/levnadsloner","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/sweden","View Minimum Wage in English","https://lonecheck.se/loene/minimilon","View Minimum Wage in national language"
"SE2025030NVG9Q4","2025-01-30","DHL Supply Chain (Sweden) AB","Paketvagen 1, 70236 Orebro, Orebro kommun, Orebro County","SE","Sweden",59.2123346,15.1569894,"Food & Beverage","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://lonecheck.se/loene/levnadsloner","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/sweden","View Minimum Wage in English","https://lonecheck.se/loene/minimilon","View Minimum Wage in national language"
"SG2023347FH87GE","2023-12-13","Henkel APAC Supply Chain Pte Ltd","#11-01 mTower, 460 Alexandra Road, 119963","SG","Singapore",1.2736485,103.8012116,"Aerospace|Automotive|Chemicals|Electronics|Energy|Furniture|Manufacturing|Rail Transportation","Henkel [Public List] (Henkel December 2023 Facility List)","","Henkel AG & Co. KGaA","","","","Building Components|Personal Hygiene Adhesives|Tapes|Fashion|Industrial Maintenance and Repair (MRO)|Data|Power Generation and Conversion|Metals|Packaging & Paper|Graphics|Medical|Engineered Wood|Labels|Sports|Telecom Infracstructure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://mywage.org/singapore-zh/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/singapore","View Minimum Wage in English","https://mywage.org/singapore-zh/minimum-wage","View Minimum Wage in national language"
"TN2019172EB8GQ0","2019-06-21","Supply Chain Fashion","Rue Farhat Hached 5041 Menzel Khir Monastir","TN","Tunisia",35.71426659999999,10.683475,"Apparel|Textiles|Unspecified","Fair Wear Foundation (Fair Wear Oct 2025)|Bel&Bo (Bel&Bo Facility list March 2026)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Benetton Group (Benetton Group Facilities List 2021)|Wikirate International e.V.|Fair Wear Foundation (Fair Wear Aug 2024)|A Multi-Stakeholder Initiative|Benetton Group (2022 Benetton suppliers list)|A Multi-Stakeholder Initiative|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 7)|A Multi-Stakeholder Initiative|Tunisia Agency for the Promotion of Industry and Innovation: Industrial Enterprises [Public List]|A Brand / Retailer|A Multi-Stakeholder Initiative","51-500|51-500|81|51-500|81","","MANUFACTURING|Product Finishing|Knit Composite|Packaging|control and storage activities|Cutting|Cut & Sew|development","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Knit Composite|Product Finishing|Packaging|Cutting|Cut & Sew|Manufacturing|Product Finishing|development|Knit Composite|Cut & Sew|Cutting|Packaging|control and storage activities","clothing|fashion apparel|Garments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.org/ar-tn/work-in-tunisia/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/tunisia","View Minimum Wage in English","https://wageindicator.org/ar-tn/work-in-tunisia/minimum-wage","View Minimum Wage in national language"
"TN2026055PMXYXR","2026-02-04","Supply Chain Fashion","Industrial Area, Sidi abdelahmid, Sousse, 4000","TN","Tunisia",35.8245029,10.634584,"Apparel","Studio Anneloes (Studio Anneloes List February 2026)","80","Tonickx","Final Product Assembly","Final Product Assembly","Final Product Assembly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.org/ar-tn/work-in-tunisia/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/tunisia","View Minimum Wage in English","https://wageindicator.org/ar-tn/work-in-tunisia/minimum-wage","View Minimum Wage in national language"
"TN20260714M5THW","2026-03-09","SUPPLY CHAIN FASHION","Rue Des Ouvriers Zone Indurstriell 4061","TN","Tunisia",36.7986991,10.1581259,"Unspecified","MANGO (MANGO 2025 Factory List)|A Brand / Retailer","1-500","","Final Product Assembly, Cutting, Sewing, Ironing, Finishing","","Final Product Assembly|Finishing|Cutting|Ironing|Sewing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wageindicator.org/ar-tn/work-in-tunisia/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/tunisia","View Minimum Wage in English","https://wageindicator.org/ar-tn/work-in-tunisia/minimum-wage","View Minimum Wage in national language"
"US2023185D5Y17N","2023-07-04","Exel Inc. d/b/a DHL Supply Chain (USA)","2829 Rohr Road","US","United States",39.8411585,-82.93116719999999,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/39049","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20232922CA8YT","2023-10-19","Unilever America Supply Chain Company","700 Sylvan Avenue 07632 Englewood Cliffs New Jersey United States Of America","US","United States",40.8886313,-73.9467281,"Agriculture|Food|Food & Beverage|Food Manufacturing","US Food & Drug Administration (FDA) [Public List]|An Auditor / Certification Scheme / Service Provider|Roundtable on Sustainable Palm Oil (RSPO) [Public List] (Roundtable on Sustainable Palm Oil September 2022)","","UNILEVER PLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/34003","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2023339A4V55H","2023-12-05","DHL SUPPLY CHAIN","954 Centerville Rd","US","United States",40.1162202,-77.350568,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42041","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20241200P21S5","2024-04-29","Supply Chain Solutions, LLC","14555 S. Gougar Road, Lockport, IL, 60491","US","United States",41.62219702,-88.00413998,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (4))","","","Certification - Export","","Certification Export","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/17197","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20241202ZGMB3","2024-04-29","Schwan's Global Supply Chain, Inc.","1604 Superior Road, Marshall, MN, 56258","US","United States",44.469374,-95.792749,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (4))","",""," Poultry Processing| Meat Processing|Certification - Export","","Poultry Processing|Meat Processing|Certification Export","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/27083","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20241204N7PQ0","2024-04-29","Exel Inc. dba DHL Supply Chain (USA)","1646 South 4490 West, Salt Lake City, UT, 84104","US","United States",40.734486,-111.999854,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (4))","",""," Identification - Meat| Identification - Poultry|Certification - Export","","Identification Poultry|Certification Export|Identification Meat","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/49035","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202412051Z4EA","2024-04-29","Foodbrands Supply Chain Services, Inc.","20701 W. 159th St., Olathe, KS, 66062","US","United States",38.838053,-94.82291897,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","US Food & Drug Administration (FDA) [Public List]|A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (3))","",""," Identification - Meat| Identification - Poultry|Certification - Export","","Identification Poultry|Certification Export|Identification Meat","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/20091","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20241207VMJE9","2024-04-29","Exel Inc DBA DHL Supply Chain","1005 Railhead Drive, Fort Worth, TX, 76177","US","United States",32.98107301,-97.33331296,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (4))","",""," Identification - Meat| Identification - Poultry|Certification - Export","","Identification Poultry|Certification Export|Identification Meat","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/48439","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120AQMACY","2024-04-29","SFC Global Supply Chain, Inc.","1910 Fair Road, Sidney, OH, 45365","US","United States",40.26892986,-84.17858467,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (3))","",""," Poultry Processing|Meat Processing","","Meat Processing|Poultry Processing","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/39149","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120B8VJWF","2024-04-29","DHL Supply Chain (USA)","3000 Cantrell Sansom Road, Fort Worth, TX, 76131","US","United States",32.84522101,-97.31560997,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (3))","",""," Identification - Meat| Identification - Poultry|Certification - Export","","Identification Poultry|Certification Export|Identification Meat","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/48439","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120DK125V","2024-04-29","DHL Supply Chain","1035 Warren Avenue, Osceola, IA, 50213","US","United States",41.02230899,-93.784977,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (4))","",""," Identification - Meat| Identification - Poultry|Certification - Export","","Identification Poultry|Certification Export|Identification Meat","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/19039","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120FPMRGM","2024-04-29","SFC Global Supply Chain, Inc.","3019 Scanlan Ave., Salina, KS, 67401","US","United States",38.78273499,-97.634735,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","US Food & Drug Administration (FDA) [Public List]|A Civil Society Organization|US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (3))","",""," Poultry Processing|Frozen Foods Manufacturing | Meat Processing| Frozen Food (Speciality) Manufacturing|Certification - Export","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing|Poultry Processing|Certification Export|Meat Processing","Frozen Foods|Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/20169","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120GJ6274","2024-04-29","Schwan's Food Company Global Supply Chain, Inc.","7605 Empire Dr., Florence, KY, 41042","US","United States",38.97527502,-84.63573498,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (1))|US Food & Drug Administration (FDA) [Public List]","",""," Poultry Processing|Meat Processing","","Poultry Processing|Meat Processing","Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/21015","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120PEN6G2","2024-04-29","SFC Global Supply Chain, Inc.","1251 Scarborough Lane, Pasadena, TX, 77506","US","United States",29.692065,-95.22680902,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","US Food & Drug Administration (FDA) [Public List]|A Civil Society Organization|US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (4))","",""," Poultry Processing|Meat Processing|Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing|Poultry Processing|Meat Processing","Frozen Foods|Beverage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/48201","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024120WYDE8G","2024-04-29","SFC Global Supply Chain, Inc.","612 Georgia Avenue, Deer Park, TX, 77536","US","United States",29.70625616,-95.13523597,"Agriculture|Animal Production|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","US Food & Drug Administration (FDA) [Public List]|A Civil Society Organization|US Department of Agriculture (USDA) [Public List] (FSIS Meat, Poultry, and Egg Product Inspection Listing - April 2024 (2))","",""," Poultry Processing|Meat Processing","","Poultry Processing|Meat Processing","Beverage| Egg Product","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/48201","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20241493NAD4H","2024-05-28","Sfc Global Supply Chain, Inc.","601 Michigan Rd, Marshall, MN, 56258","US","United States",44.4664194,-95.79236279999999,"Agriculture|Commodities|Farming|Food|Food Industry|Food Manufacturing","European Commission: TRACES – TRAde Control and Expert System [Public List]|US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)","","","Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing","Frozen Foods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/27083","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202414949VSGF","2024-05-28","Sfc Global Supply Chain, Inc.","2855 Rolling Pin Ln, Suwanee, GA, 30024","US","United States",34.0313919,-84.04031300000001,"Agriculture|Commodities|Farming|Food|Food Industry|Food Manufacturing","US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)","","","Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing","Frozen Foods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/13135","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20241499M0S0M","2024-05-28","Sfc Global Supply Chain, Inc.","240b Shorland Dr, Walton, KY, 41094","US","United States",38.9239994,-84.6248719,"Agriculture|Commodities|Farming|Food|Food Industry|Food Manufacturing","US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)","","","Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing","Frozen Foods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/21015","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024149F39D5B","2024-05-28","Sfc Global Supply Chain, Inc.","255 South St, Pottstown, PA, 19464","US","United States",40.2437129,-75.64890249999999,"Agriculture|Commodities|Farming|Food|Food Industry|Food Manufacturing","US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)","","","Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing","Frozen Foods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/42091","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024149HABQPH","2024-05-28","Sfc Global Supply Chain, Inc.","115 W College Dr, Marshall, MN, 56258","US","United States",44.445027,-95.7897418,"Agriculture|Commodities|Farming|Food|Food Industry|Food Manufacturing","US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)","","","Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing","Frozen Foods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/27083","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024149RCK7JE","2024-05-28","Sfc Global Supply Chain, Inc.","1 Lemon Ln Ne FL 3, Atlanta, GA, 30307","US","United States",33.7683105,-84.3570162,"Agriculture|Commodities|Farming|Food|Food Industry|Food Manufacturing","US Environmental Protection Agency (EPA) [Public List] (Excess Food Opportunities Map (Version 3.0, July 2023) Production Locations: Food Manufacturers and Processors - 20)","","","Frozen Foods Manufacturing | Frozen Food (Speciality) Manufacturing","","Frozen Foods Manufacturing|Frozen Food (Speciality) Manufacturing","Frozen Foods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/13121","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
